Site,Date,State,Country,Latitude,Longitude,EnglishName,LatinName,OrigBflyName,ButterflyCount,ObserverCount,HoursObserved
RamseyCanyonAZ,7/31/2010,AZ,USA,31.424,-110.2238,American Lady,Vanessa virginiensis,American Lady,2,7,50
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Desert Cloudywing,Achalarus casica,Desert Cloudywing,6,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,California Sister,Adelpha bredowii,California Sister,3,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Bronze Roadside-Skipper,Amblyscirtes aenus,Bronze Roadside-Skipper,6,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Cassus Roadside-Skipper,Amblyscirtes cassus,Cassus Roadside-Skipper,5,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Elissa Roadside-Skipper,Amblyscirtes elissa,Elissa Roadside-Skipper,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Dotted Roadside-Skipper,Amblyscirtes eos,Dotted Roadside-Skipper,4,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Large Roadside-Skipper,Amblyscirtes exoteria,Large Roadside-Skipper,3,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Orange-edged Roadside-Skipper,Amblyscirtes fimbriata,Orange-edged Roadside-Skipper,9,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Slaty Roadside-Skipper,Amblyscirtes nereus,Slaty Roadside-Skipper,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Nysa Roadside-Skipper,Amblyscirtes nysa,Nysa Roadside-Skipper,4,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Oslar's Roadside-Skipper,Amblyscirtes oslari,Oslar's Roadside-Skipper,5,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Texas Roadside-Skipper,Amblyscirtes texanae,Texas Roadside-Skipper,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Palmer's Metalmark,Apodemia palmeri,Palmer's Metalmark,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Hackberry Emperor,Asterocampa celtis,Hackberry Emperor,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Sachem,Atalopedes campestris,Sachem,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Golden Banded-Skipper,Autochton cellus,Golden Banded-Skipper,6,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,56,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,27,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Fatal Metalmark,Calephelis nemesis,Fatal Metalmark,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,'Siva' Juniper Hairstreak,Callophrys gryneus siva,'Siva' Juniper Hairstreak,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Common Streaky-Skipper,Celotes nessus,Common Streaky-Skipper,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Bordered Patch,Chlosyne lacinia,Bordered Patch,39,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Theona Checkerspot,Chlosyne theona,Theona Checkerspot,5,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Gold-costa Skipper,Cogia caicus,Gold-costa Skipper,4,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Acacia Skipper,Cogia hippalus,Acacia Skipper,9,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Orange Sulphur,Colias eurytheme,Orange Sulphur,4,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Orange Skipperling,Copaeodes aurantiacus,Orange Skipperling,6,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Queen,Danaus gilippus,Queen,8,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Zela Metalmark,Emesis zela,Zela Metalmark,6,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Pacuvius Duskywing,Erynnis pacuvius,Pacuvius Duskywing,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Mournful Duskywing,Erynnis tristis,Mournful Duskywing,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Sleepy Orange,Eurema nicippe,Sleepy Orange,7,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,29,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Saltbush Sootywing,Hesperopsis alpheus,Saltbush Sootywing,3,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Fiery Skipper,Hylephila phyleus,Fiery Skipper,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Marine Blue,Leptotes marina,Marine Blue,24,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Viceroy,Limenitis archippus,Viceroy,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Red-spotted Purple,Limenitis arthemis astyanax,Red-spotted Purple,9,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Red Satyr,Megisto rubricata,Red Satyr,16,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,2,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Two-tailed Swallowtail,Papilio multicaudata,Two-tailed Swallowtail,19,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Black Swallowtail,Papilio polyxenes,Black Swallowtail,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,21,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Common Sootywing,Pholisora catullus,Common Sootywing,36,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Painted Crescent,Phyciodes picta,Painted Crescent,15,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Taxiles Skipper,Poanes taxiles,Taxiles Skipper,15,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Carus Skipper,Polites carus,Carus Skipper,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Satyr Comma,Polygonia satyrus,Satyr Comma,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,White Checkered-Skipper,Pyrgus albescens,White Checkered-Skipper,20,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Desert Checkered-Skipper,Pyrgus philetas,Desert Checkered-Skipper,4,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Small Checkered-Skipper,Pyrgus scriptura,Small Checkered-Skipper,5,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Golden-headed Scallopwing,Staphylus ceos,Golden-headed Scallopwing,17,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Gray Hairstreak,Strymon melinus,Gray Hairstreak,1,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Elada Checkerspot,Texola elada,Elada Checkerspot,83,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Drusius Cloudywing,Thorybes drusius,Drusius Cloudywing,12,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,Northern Cloudywing,Thorybes pylades,Northern Cloudywing,46,7,46.5
RamseyCanyonAZ,7/30/2011,AZ,USA,31.424,-110.2238,American Lady,Vanessa virginiensis,American Lady,1,7,46.5
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Desert Cloudywing,Achalarus casica,Desert Cloudywing,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,California Sister,Adelpha bredowii,California Sister,23,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Gulf Fritillary,Agraulis vanillae,Gulf Fritillary,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Bronze Roadside-Skipper,Amblyscirtes aenus,Bronze Roadside-Skipper,33,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Cassus Roadside-Skipper,Amblyscirtes cassus,Cassus Roadside-Skipper,6,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Elissa Roadside-Skipper,Amblyscirtes elissa,Elissa Roadside-Skipper,6,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Dotted Roadside-Skipper,Amblyscirtes eos,Dotted Roadside-Skipper,5,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Large Roadside-Skipper,Amblyscirtes exoteria,Large Roadside-Skipper,9,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Orange-edged Roadside-Skipper,Amblyscirtes fimbriata,Orange-edged Roadside-Skipper,11,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Slaty Roadside-Skipper,Amblyscirtes nereus,Slaty Roadside-Skipper,5,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Nysa Roadside-Skipper,Amblyscirtes nysa,Nysa Roadside-Skipper,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Oslar's Roadside-Skipper,Amblyscirtes oslari,Oslar's Roadside-Skipper,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Texas Roadside-Skipper,Amblyscirtes texanae,Texas Roadside-Skipper,5,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Toltec Roadside-Skipper,Amblyscirtes tolteca,Toltec Roadside-Skipper,12,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Anaea,Anaea,Anaea sp,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Palmer's Metalmark,Apodemia palmeri,Palmer's Metalmark,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Tawny Emperor,Asterocampa clyton,Tawny Emperor,3,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Golden Banded-Skipper,Autochton cellus,Golden Banded-Skipper,43,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,94,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,72,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Fatal Metalmark,Calephelis nemesis,Fatal Metalmark,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,'Siva' Juniper Hairstreak,Callophrys gryneus siva,'Siva' Juniper Hairstreak,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Spring Azure,Celastrina ladon,Spring Azure,49,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Bordered Patch,Chlosyne lacinia,Bordered Patch,91,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Theona Checkerspot,Chlosyne theona,Theona Checkerspot,5,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Arizona Skipper,Codatractus arizonensis,Arizona Skipper,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Gold-costa Skipper,Cogia caicus,Gold-costa Skipper,12,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Acacia Skipper,Cogia hippalus,Acacia Skipper,40,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Southern Dogface,Colias cesonia,Southern Dogface,9,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Orange Sulphur,Colias eurytheme,Orange Sulphur,17,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Orange Skipperling,Copaeodes aurantiacus,Orange Skipperling,20,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Queen,Danaus gilippus,Queen,60,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Monarch,Danaus plexippus,Monarch,14,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Zela Metalmark,Emesis zela,Zela Metalmark,15,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,9,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Arizona Hairstreak,Erora quaderna,Arizona Hairstreak,5,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,14,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Juvenal's Duskywing,Erynnis juvenalis,Juvenal's Duskywing,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Pacuvius Duskywing,Erynnis pacuvius,Pacuvius Duskywing,9,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Scudder's Duskywing,Erynnis scudderi,Scudder's Duskywing,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Mournful Duskywing,Erynnis tristis,Mournful Duskywing,13,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,68,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Mexican Yellow,Eurema mexicana,Mexican Yellow,426,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Sleepy Orange,Eurema nicippe,Sleepy Orange,124,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Western Tailed-Blue,Everes amyntula,Western Tailed-Blue,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Ceraunus Blue,Hemiargus ceraunus,Ceraunus Blue,21,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Reakirt's Blue,Hemiargus isola,Reakirt's Blue,9,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Pahaska Skipper,Hesperia pahaska,Pahaska Skipper,3,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Fiery Skipper,Hylephila phyleus,Fiery Skipper,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Lyside Sulphur,Kricogonia lyside,Lyside Sulphur,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Marine Blue,Leptotes marina,Marine Blue,31,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Eufala Skipper,Lerodea eufala,Eufala Skipper,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,American Snout,Libytheana carinenta,American Snout,52,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Viceroy,Limenitis archippus,Viceroy,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Red-spotted Purple,Limenitis arthemis astyanax,Red-spotted Purple,12,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Red Satyr,Megisto rubricata,Red Satyr,9,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Leda Ministreak,Ministrymon leda,Leda Ministreak,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Dainty Sulphur,Nathalis iole,Dainty Sulphur,14,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Edwards' Skipperling,Oarisma edwardsii,Edwards' Skipperling,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Two-tailed Swallowtail,Papilio multicaudata,Two-tailed Swallowtail,34,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Black Swallowtail,Papilio polyxenes,Black Swallowtail,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Large Orange Sulphur,Phoebis agarithe,Large Orange Sulphur,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Cloudless Sulphur,Phoebis sennae,Cloudless Sulphur,212,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Common Sootywing,Pholisora catullus,Common Sootywing,47,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Mylitta Crescent,Phyciodes mylitta,Mylitta Crescent,14,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Painted Crescent,Phyciodes picta,Painted Crescent,14,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Cabbage White,Pieris rapae,Cabbage White,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Many-spotted Skipperling,Piruna cingo,Many-spotted Skipperling,8,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Four-spotted Skipperling,Piruna polingi,Four-spotted Skipperling,43,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Acmon Blue,Plebejus acmon,Acmon Blue,3,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Taxiles Skipper,Poanes taxiles,Taxiles Skipper,71,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Satyr Comma,Polygonia satyrus,Satyr Comma,7,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Checkered White,Pontia protodice,Checkered White,242,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,White Checkered-Skipper,Pyrgus albescens,White Checkered-Skipper,15,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Desert Checkered-Skipper,Pyrgus philetas,Desert Checkered-Skipper,3,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Golden-headed Scallopwing,Staphylus ceos,Golden-headed Scallopwing,3,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Gray Hairstreak,Strymon melinus,Gray Hairstreak,4,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Elada Checkerspot,Texola elada,Elada Checkerspot,22,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Drusius Cloudywing,Thorybes drusius,Drusius Cloudywing,18,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Northern Cloudywing,Thorybes pylades,Northern Cloudywing,640,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,West Coast Lady,Vanessa annabella,West Coast Lady,1,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Red Admiral,Vanessa atalanta,Red Admiral,2,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,Painted Lady,Vanessa cardui,Painted Lady,21,7,56
RamseyCanyonAZ,8/4/2012,AZ,USA,31.424,-110.2238,American Lady,Vanessa virginiensis,American Lady,8,7,56
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,California Sister,Adelpha bredowii,California Sister,47,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Gulf Fritillary,Agraulis vanillae,Gulf Fritillary,7,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Bronze Roadside-Skipper,Amblyscirtes aenus,Bronze Roadside-Skipper,21,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Cassus Roadside-Skipper,Amblyscirtes cassus,Cassus Roadside-Skipper,7,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Elissa Roadside-Skipper,Amblyscirtes elissa,Elissa Roadside-Skipper,10,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Large Roadside-Skipper,Amblyscirtes exoteria,Large Roadside-Skipper,11,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Orange-edged Roadside-Skipper,Amblyscirtes fimbriata,Orange-edged Roadside-Skipper,12,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Nysa Roadside-Skipper,Amblyscirtes nysa,Nysa Roadside-Skipper,5,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Oslar's Roadside-Skipper,Amblyscirtes oslari,Oslar's Roadside-Skipper,3,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Toltec Roadside-Skipper,Amblyscirtes tolteca,Toltec Roadside-Skipper,2,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Hackberry Emperor,Asterocampa celtis,Hackberry Emperor,2,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Tawny Emperor,Asterocampa clyton,Tawny Emperor,2,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Moon-marked Skipper,Atrytonopsis lunus,Moon-marked Skipper,1,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Golden Banded-Skipper,Autochton cellus,Golden Banded-Skipper,154,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Pipevine Swallowtail,Battus philenor,Pipevine Swallowtail,88,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Western Pygmy-Blue,Brephidium exile,Western Pygmy-Blue,104,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,'Siva' Juniper Hairstreak,Callophrys gryneus siva,'Siva' Juniper Hairstreak,7,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,2,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Spring Azure,Celastrina ladon,Spring Azure,260,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Black Checkerspot,Chlosyne cyneas,Black Checkerspot,1,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Bordered Patch,Chlosyne lacinia,Bordered Patch,308,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Theona Checkerspot,Chlosyne theona,Theona Checkerspot,21,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Gold-costa Skipper,Cogia caicus,Gold-costa Skipper,26,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Acacia Skipper,Cogia hippalus,Acacia Skipper,30,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Southern Dogface,Colias cesonia,Southern Dogface,12,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Orange Sulphur,Colias eurytheme,Orange Sulphur,20,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Orange Skipperling,Copaeodes aurantiacus,Orange Skipperling,34,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Canyonland Satyr,Cyllopsis pertepida,Canyonland Satyr,3,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Nabokov's Satyr,Cyllopsis pyracmon,Nabokov's Satyr,4,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Queen,Danaus gilippus,Queen,31,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Monarch,Danaus plexippus,Monarch,15,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Tiny Checkerspot,Dymasia dymas,Tiny Checkerspot,2,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Ares Metalmark,Emesis ares,Ares Metalmark,1,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Zela Metalmark,Emesis zela,Zela Metalmark,9,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,11,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Arizona Hairstreak,Erora quaderna,Arizona Hairstreak,2,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Funereal Duskywing,Erynnis funeralis,Funereal Duskywing,5,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Juvenal's Duskywing,Erynnis juvenalis,Juvenal's Duskywing,5,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Pacuvius Duskywing,Erynnis pacuvius,Pacuvius Duskywing,10,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Mournful Duskywing,Erynnis tristis,Mournful Duskywing,5,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,53,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Mexican Yellow,Eurema mexicana,Mexican Yellow,90,11,82
RamseyCanyonAZ,8/3/2013,AZ,USA,31.424,-110.2238,Sleepy Orange,Eurema nicippe,Sleepy Orange,34,11,82
